Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID2,Reference
Ilex micrococca,AJ492597,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_14322,--
Ilex microdonta,AJ492578,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_14376,--
Ilex mutchagara,AJ492587,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_14330,--
Ilex oppositifolia,AJ492598,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_8816,--
Ilex perado,AJ492606,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15490,--
Ilex pseudobuxus,AJ492574,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_9972,--
Ilex pubescens,AJ492599,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_10272,--
Ilex purpurea,AJ492586,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_12842,--
Ilex purpurea,AJ492585,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15098,--
Ilex repanda,AJ492569,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15859,--
Ilex revoluta,AJ492589,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_10267,--
Ilex rotunda,AJ492596,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_12847,--
Ilex rugosa,AJ492605,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13908,--
Ilex serrata,AJ492595,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15104,--
Ilex shennongjiaensis,AJ492583,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_12109,--
Ilex sp,AJ430962,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15816,--
Ilex sp,AJ429722,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28547,--
Ilex sugerokii,AJ492584,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15551,--
Ilex teratopis,AJ492564,14,14,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_9984,--
Ilex theezans,AJ492579,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15871,--
Ilex triflora,AJ492588,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_8824,--
Ilex verticillata,AJ492594,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15549,--
Ilex vomitoria,AJ492568,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_14382,--
Imbribryum alpinum,AF023738,43,25,9,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12726,--
Imbribryum blandum,AY078292,57,37,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13424,--
Imbribryum muehlenbeckii,AY078310,26,18,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_9833,--
Impatiens amplexicaulis,AB043663,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_12615,--
Impatiens arguta,AB043639,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13690,--
Impatiens arguta,AB043640,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_16065,--
Impatiens balfourii,AB043653,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_9846,--
Impatiens barbata,AB043658,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13536,--
Impatiens bicornuta,AB043644,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_14432,--
Impatiens cymbifera,AB043654,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_11295,--
Impatiens discolor,AB043664,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_15930,--
Impatiens falcifer,AB043651,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_10237,--
Impatiens hawkeri,AB043643,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13939,--
Impatiens hoehnelii,AB043642,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_15447,--
Impatiens nubigena,AB043656,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_10683,--
Impatiens occultans,AB043650,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_11597,--
Impatiens pradhanii,AB043648,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_10520,--
Impatiens puberula,AB043662,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_14917,--
Impatiens racemosa,AB043645,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13099,--
Impatiens radiata,AB043649,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_11788,--
Impatiens serrata,AB043652,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_12403,--
Impatiens subecalcarata,AB043657,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_9221,--
Impatiens sulcata,AB043655,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_9082,--
Impatiens textorii,AB043660,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_14748,--
Impatiens uniflora,AB043661,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13176,--
Impatiens urticifolia,AB043647,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_12691,--
Impatiens walleriana,AB043641,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13817,--
Impatiens wallichii,AB043646,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_15240,--
Inga edulis,AF522957,47,27,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14698,--
Inga edulis,AF524976,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19265,--
Inula britannica,AY216323,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_4168,--
Iphigenia indica,AJ551392,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12901,--
Iphigenia pauciflora,AJ551393,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14243,--
Ipomoea alba,AY101072,34,26,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13870,--
Ipomoea aquatica,AY101067,33,25,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_10811,--
Ipomoea arborescens,AY101069,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14389,--
Ipomoea batatas,AJ430942,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10544,--
Ipomoea batatas,AY101071,47,29,9,No,0,tRNA,0,()(),()(()),--,No,CRW,--,CRW_tRNA_N_15491,--
Ipomoea batatas,AJ429702,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27989,--
Ipomoea coccinea,AY101064,29,21,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_9543,--
Ipomoea coccinea,AY206762,33,25,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_11966,--
Ipomoea obscura,AY101077,31,29,1,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_10820,--
Ipomoea obscura,AY139869,71,31,20,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23254,--
Ipomoea quamoclit,AY101065,44,24,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9985,--
Ipomoea setosa,AY101068,43,23,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15858,--
Ipomoea tiliacea,AY101070,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14982,--
Ipomoea wrightii,AY101066,40,26,7,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12330,--
Ipomopsis aggregata,Y16339,47,27,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9930,--
Ipomopsis polycladon,AY997969,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_9758,--
Iryanthera hostmanni,AY220373,25,17,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13891,--
Ischnosiphon cerotus,AY140378,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9315,--
Ischnosiphon helenae,AY140379,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9731,--
Ischnosiphon leucophaeus,AY140380,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15918,--
Ischnosiphon puberulus,AY140381,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14518,--
Ischnosiphon rotundifolius,AY140382,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12971,--
Ischyrolepis cincinnata,AF175181,30,22,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13948,--
Ischyrolepis karooica,AY881608,31,23,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13545,--
Ischyrolepis ocreata,AF175180,30,22,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_15463,--
Ischyrolepis subverticillata,AF175199,30,22,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_10633,--
Iseia luxurians,AY101110,48,28,10,No,0,tRNA,0,()(),()((())),--,No,CRW,--,CRW_tRNA_N_15861,--
Isoberlinia doka,AF427555,14,10,2,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20178,--
Isomeris arborea,AY122445,17,9,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_9259,--
Isopaches bicrenatus,AY327788,20,20,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13268,--
Isopterygiopsis muelleriana,AF472455,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13544,--
Isopterygiopsis muelleriana,AY527138,65,45,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14004,--
Isopterygiopsis pulchella,AF472456,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15870,--
Isopterygium albescens,AF472457,47,27,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14372,--
Isopterygium minutirameum,AF472458,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12323,--
Isopterygium tenerum,AF161130,61,41,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11808,--
Isotachis armata,AY463561,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15498,--
Isothecium alopecuroides,AY044065,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14281,--
Isothecium alopecuroides,AY747008,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_15702,--
Isothecium myosuroides,AY747014,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8655,--
Isothecium myosuroides,AY747004,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_8665,--
Isothecium myosuroides,AY746992,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9561,--
Isothecium myosuroides,AY747022,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9587,--
Isothecium myosuroides,AY746993,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9969,--
Isothecium myosuroides,AY747023,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9994,--
Isothecium myosuroides,AY747005,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_10121,--
Isothecium myosuroides,AY747015,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10126,--
Isothecium myosuroides,AY747021,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10802,--
Isothecium myosuroides,AY746991,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10829,--
Isothecium myosuroides,AY747017,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11255,--
Isothecium myosuroides,AY746988,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11436,--
Isothecium myosuroides,AY747006,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11640,--
Isothecium myosuroides,AY747016,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11658,--
Isothecium myosuroides,AY746999,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11959,--
Isothecium myosuroides,AY746989,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11969,--
Isothecium myosuroides,AY747020,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12284,--
Isothecium myosuroides,AY746990,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12308,--
Isothecium myosuroides,AY746995,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12504,--
Isothecium myosuroides,AY747025,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12541,--
Isothecium myosuroides,AY747013,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13278,--
Isothecium myosuroides,AY747003,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13292,--
Isothecium myosuroides,AY747002,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13819,--
Isothecium myosuroides,AY747012,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13828,--
Isothecium myosuroides,AY746994,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13888,--
Isothecium myosuroides,AY747024,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13905,--
Isothecium myosuroides,AY306767,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14236,--
Isothecium myosuroides,AY747010,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_14672,--
Isothecium myosuroides,AY747000,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14685,--
Isothecium myosuroides,AY747026,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14938,--
Isothecium myosuroides,AY746996,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14960,--
Isothecium myosuroides,AY747009,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_15276,--
Isothecium myosuroides,AY747019,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15287,--
Isothecium myosuroides,AY747027,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15476,--
Isothecium myosuroides,AY746997,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15513,--
Isothecium myosuroides,AY747018,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15696,--
Isothecium myosuroides,AY747001,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16094,--
Isothecium myosuroides,AY747011,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_16106,--
Itea ilicifolia,AY138111,5,5,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_19975,--
Itea virginica,AY138110,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_20267,--
Itzaea sericea,AY101140,34,26,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_9601,--
Ivesia gordoni,AJ512221,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15641,--
Iwatsukiella leucotricha,AY683575,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_9883,--
Iwatsukiella leucotricha,AY527132,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15990,--
Jaborosa integrifolia,DQ124558,14,14,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13072,--
Jaborosa squarrosa,DQ124559,14,14,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13602,--
Jacaranda mimosifolia,AJ430914,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10442,--
Jacaranda mimosifolia,AJ429681,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28586,--
Jacobaea abrotanifolia,AY155643,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_20121,--
Jacobaea adonidifolia,AY155644,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_20234,--
Jacobaea alpina,AY155645,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_19885,--
Jacobaea analoga,AY155651,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_19229,--
Jacobaea aquatica,AY155646,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_20392,--
Jacobaea boissieri,AY155648,24,22,1,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19266,--
Jacobaea cannabifolia,AY155649,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_19607,--
Jacobaea carniolica,AY155650,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_19554,--
Jacobaea carniolica,AY155656,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_19329,--
Jacobaea erucifolia,AY155652,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_19695,--
Jacobaea gallerandiana,AY327530,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_20660,--
Jacobaea gigantea,AY155653,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_19211,--
Jacobaea gnaphalioides,AY155654,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_19522,--
Jacobaea incana,AY155655,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_18975,--
Jacobaea leucophylla,AY155658,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_20014,--
Jacobaea maritima,AY155647,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_19863,--
Jacobaea maroccana,AY327536,29,21,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20390,--
Jacobaea minuta,AY155659,17,17,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_20585,--
Jacobaea othonnae,AY155660,55,35,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_20260,--
Jacobaea paludosa,AY155661,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_19990,--
Jacobaea persoonii,AY155663,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_19767,--
Jacobaea subalpina,AY155664,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_20569,--
Jacobaea uniflora,AY155665,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_20024,--
Jacobaea vulgaris,AY155657,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_19045,--
Jacquemontia blanchetii,AY101148,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8858,--
Jacquemontia ovalifolia,AY101147,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14213,--
Jacquemontia pentanthos,AY101145,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15075,--
Jacquemontia reclinata,AY101149,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10186,--
Jacquemontia tamnifolia,AY101146,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12876,--
Jacqueshuberia loretensis,AY899704,14,14,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13097,--
Jacqueshuberia purpurea,AY899705,56,36,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13632,--
Jacquinia aculeata,AY228623,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15996,--
Jacquinia arborea,AY228619,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8785,--
Jacquinia berteroi,AY228625,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11284,--
Jacquinia keyensis,AY228624,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11820,--
Jacquinia roigii,AY228618,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10249,--
Jaegeria hirta,AY216324,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_2732,--
Jaegeria hirta,AY216191,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_11226,--
Jaltomata procumbens,DQ180419,46,26,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12628,--
Jaltomata sinuosa,DQ180418,46,26,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14044,--
Jamesoniella autumnalis,AY463563,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12529,--
Jamesoniella autumnalis,AY327773,20,20,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_14215,--
Jannaschia sp,CP000264,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1513,--
Jannaschia sp,CP000264,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4289,--
Jannaschia sp,CP000264,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4926,--
Jannaschia sp,CP000264,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6307,--
Jannaschia sp,CP000264,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6401,--
Jannaschia sp,CP000264,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_9747,--
Jannaschia sp,CP000264,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16401,--
Jannaschia sp,CP000264,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16878,--
Jannaschia sp,CP000264,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18543,--
Jannaschia sp,CP000264,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19246,--
Jannaschia sp,CP000264,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24032,--
Jannaschia sp,CP000264,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25766,--
Jannaschia sp,CP000264,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28170,--
Jannaschia sp,CP000264,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28298,--
Jannaschia sp,CP000264,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30204,--
Jannaschia sp,CP000264,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30679,--
Jannaschia sp,CP000264,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33051,--
Jasminum abyssinicum,DQ673258,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_13847,--
Jasminum abyssinicum,DQ673258,74,30,22,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_tRNA_N_23925,--
Jasminum abyssinicum,DQ673258,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28441,--
Jasminum abyssinicum,DQ673258,74,30,23,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33266,--
Jasminum leratii,DQ673257,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_9273,--
Jasminum leratii,DQ673257,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27235,--
Jasminum leratii,DQ673257,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31036,--
Jasminum leratii,DQ673257,74,30,23,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32968,--
Jasminum nudiflorum,DQ673255,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_53,--
Jasminum nudiflorum,DQ673255,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_641,--
Jasminum nudiflorum,DQ673255,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4653,--
Jasminum nudiflorum,DQ673255,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5714,--
