Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database, Description, Benchmark ID, Reference
Escherichia coli, 6vyu,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6vyu,PDB_tRNA_B_707, --
Escherichia coli, 6vyw,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6vyw,PDB_tRNA_B_708, --
Escherichia coli, 6vyx,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6vyx,PDB_tRNA_B_710, --
Escherichia coli, 6vyy,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6vyy,PDB_tRNA_B_709, --
Escherichia coli, 6vyz,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6vyz,PDB_tRNA_B_711, --
Escherichia coli, 6vz2,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6vz2,PDB_tRNA_B_712, --
Escherichia coli, 6vz3,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6vz3,PDB_tRNA_B_713, --
Escherichia coli, 6vz5,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6vz5,PDB_tRNA_B_714, --
Escherichia coli, 6vz7,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6vz7,PDB_tRNA_B_715, --
Escherichia coli, 6vzj,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6vzj,PDB_tRNA_B_716, --
Homo sapiens, 6w6l,75,39,36, No,0, tRNA,0, (()()()), (((()))()()), --, Yes, PDB, https://www.rcsb.org/structure/6w6l,PDB_tRNA_E_717, --
Homo sapiens, 6w6l,75,39,36, No,0, tRNA,0, (()()()), (((()))()()), --, Yes, PDB, https://www.rcsb.org/structure/6w6l,PDB_tRNA_E_718, --
Escherichia coli, 6wd0,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd0,PDB_tRNA_B_1686, --
Escherichia coli, 6wd1,77,45,32, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/6wd1,PDB_tRNA_B_1685, --
Escherichia coli, 6wd2,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd2,PDB_tRNA_B_1687, --
Escherichia coli, 6wd2,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd2,PDB_tRNA_B_1688, --
Escherichia coli, 6wd3,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd3,PDB_tRNA_B_1689, --
Escherichia coli, 6wd3,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd3,PDB_tRNA_B_1690, --
Escherichia coli, 6wd4,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd4,PDB_tRNA_B_1691, --
Escherichia coli, 6wd4,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd4,PDB_tRNA_B_1692, --
Escherichia coli, 6wd5,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd5,PDB_tRNA_B_1693, --
Escherichia coli, 6wd5,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd5,PDB_tRNA_B_1694, --
Escherichia coli, 6wd6,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd6,PDB_tRNA_B_1695, --
Escherichia coli, 6wd6,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd6,PDB_tRNA_B_1696, --
Escherichia coli, 6wd7,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd7,PDB_tRNA_B_1703, --
Escherichia coli, 6wd7,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd7,PDB_tRNA_B_1704, --
Escherichia coli, 6wd8,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd8,PDB_tRNA_B_1709, --
Escherichia coli, 6wd8,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd8,PDB_tRNA_B_1710, --
Escherichia coli, 6wd9,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd9,PDB_tRNA_B_1701, --
Escherichia coli, 6wd9,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wd9,PDB_tRNA_B_1702, --
Escherichia coli, 6wda,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wda,PDB_tRNA_B_1697, --
Escherichia coli, 6wda,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wda,PDB_tRNA_B_1698, --
Escherichia coli, 6wdb,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdb,PDB_tRNA_B_1699, --
Escherichia coli, 6wdb,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdb,PDB_tRNA_B_1700, --
Escherichia coli, 6wdc,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdc,PDB_tRNA_B_1705, --
Escherichia coli, 6wdc,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdc,PDB_tRNA_B_1706, --
Escherichia coli, 6wdd,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdd,PDB_tRNA_B_1707, --
Escherichia coli, 6wdd,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdd,PDB_tRNA_B_1708, --
Escherichia coli, 6wde,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wde,PDB_tRNA_B_1711, --
Escherichia coli, 6wde,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wde,PDB_tRNA_B_1712, --
Escherichia coli, 6wdf,77,39,38, No,0, tRNA,0, (()()()), ((())(())()), --, Yes, PDB, https://www.rcsb.org/structure/6wdf,PDB_tRNA_B_1713, --
Escherichia coli, 6wdf,77,39,38, No,0, tRNA,0, (()()()), ((())(())()), --, Yes, PDB, https://www.rcsb.org/structure/6wdf,PDB_tRNA_B_1714, --
Escherichia coli, 6wdg,77,49,28, No,0, tRNA,0, (()()()), (((()()()))), --, Yes, PDB, https://www.rcsb.org/structure/6wdg,PDB_tRNA_B_1715, --
Escherichia coli, 6wdg,77,49,28, No,0, tRNA,0, (()()()), (((()()()))), --, Yes, PDB, https://www.rcsb.org/structure/6wdg,PDB_tRNA_B_1716, --
Escherichia coli, 6wdh,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdh,PDB_tRNA_B_1717, --
Escherichia coli, 6wdh,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdh,PDB_tRNA_B_1718, --
Escherichia coli, 6wdi,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdi,PDB_tRNA_B_1719, --
Escherichia coli, 6wdi,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdi,PDB_tRNA_B_1720, --
Escherichia coli, 6wdj,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdj,PDB_tRNA_B_1721, --
Escherichia coli, 6wdj,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdj,PDB_tRNA_B_1722, --
Escherichia coli, 6wdk,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdk,PDB_tRNA_B_1723, --
Escherichia coli, 6wdk,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdk,PDB_tRNA_B_1724, --
Escherichia coli, 6wdl,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdl,PDB_tRNA_B_1726, --
Escherichia coli, 6wdl,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdl,PDB_tRNA_B_1727, --
Escherichia coli, 6wdm,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdm,PDB_tRNA_B_1725, --
Escherichia coli, 6wdm,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wdm,PDB_tRNA_B_1728, --
Escherichia coli, 6wnw,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wnw,PDB_tRNA_B_1729, --
Escherichia coli, 6wnw,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6wnw,PDB_tRNA_B_1730, --
Saccharomyces cerevisiae, 6woo,76,34,42, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6woo,PDB_tRNA_E_1731, --
Escherichia coli, 6x6t,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6x6t,PDB_tRNA_B_1732, --
Escherichia coli, 6x7f,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6x7f,PDB_tRNA_B_1733, --
Escherichia coli, 6x7k,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6x7k,PDB_tRNA_B_1734, --
Escherichia coli, 6x9q,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6x9q,PDB_tRNA_B_1735, --
Homo sapiens, 6xa1,75,37,38, Yes,1, tRNA,1, (([)()(])), (([)()((]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xa1,PDB_tRNA_E_1736, --
Escherichia coli, 6xdq,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6xdq,PDB_tRNA_B_1737, --
Escherichia coli, 6xdr,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6xdr,PDB_tRNA_B_1738, --
Escherichia coli, 6xgf,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6xgf,PDB_tRNA_B_1739, --
Escherichia coli, 6xhv,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xhv,PDB_tRNA_B_1740, --
Escherichia coli, 6xhv,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xhv,PDB_tRNA_B_1741, --
Escherichia coli, 6xhv,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xhv,PDB_tRNA_B_1742, --
Escherichia coli, 6xhw,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xhw,PDB_tRNA_B_1743, --
Escherichia coli, 6xhw,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xhw,PDB_tRNA_B_1744, --
Escherichia coli, 6xhw,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xhw,PDB_tRNA_B_1745, --
Escherichia coli, 6xhy,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xhy,PDB_tRNA_B_1746, --
Escherichia coli, 6xhy,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xhy,PDB_tRNA_B_1747, --
Escherichia coli, 6xhy,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xhy,PDB_tRNA_B_1748, --
Escherichia coli, 6xii,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6xii,PDB_tRNA_B_1749, --
Escherichia coli, 6xij,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6xij,PDB_tRNA_B_1750, --
Escherichia coli, 6xqd,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xqd,PDB_tRNA_B_1751, --
Escherichia coli, 6xqe,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xqe,PDB_tRNA_B_1752, --
Drosophila melanogaster, 6xu7,75,41,34, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6xu7, PDB_tRNA_E_1753, --
Escherichia coli, 6xz7,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xz7,PDB_tRNA_B_1754, --
Escherichia coli, 6xz7,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xz7,PDB_tRNA_B_1755, --
Escherichia coli, 6xza,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6xza,PDB_tRNA_B_1756, --
Homo sapiens, 6y0g,76,36,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6y0g,PDB_tRNA_E_1757, --
Homo sapiens, 6y2l,76,32,44, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6y2l,PDB_tRNA_E_1758, --
Homo sapiens, 6y57,75,35,40, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/6y57,PDB_tRNA_E_1759, --
Homo sapiens, 6y57,75,35,40, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/6y57,PDB_tRNA_E_1760, --
Escherichia coli, 6y69,74,34,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6y69,PDB_tRNA_B_1761, --
Oryctolagus cuniculus, 6yal,75,33,42, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6yal,PDB_tRNA_E_1764, --
Oryctolagus cuniculus, 6yam,75,33,42, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6yam,PDB_tRNA_E_1762, --
Oryctolagus cuniculus, 6yan,75,33,42, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6yan,PDB_tRNA_E_1763, --
Homo sapiens, 6ybv,75,39,36, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6ybv,PDB_tRNA_E_1765, --
Homo sapiens, 6ydp,71,35,36, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/6ydp,PDB_tRNA_E_1766, --
Homo sapiens, 6ydp,71,35,36, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/6ydp,PDB_tRNA_E_1767, --
Homo sapiens, 6ydw,71,35,36, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/6ydw,PDB_tRNA_E_1768, --
Homo sapiens, 6ydw,71,35,36, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/6ydw,PDB_tRNA_E_1769, --
Escherichia coli, 6yef,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6yef,PDB_tRNA_B_1770, --
Escherichia coli, 6yss,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6yss,PDB_tRNA_B_1776, --
Escherichia coli, 6yst,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6yst,PDB_tRNA_B_1777, --
Escherichia coli, 6ysu,76,38,38, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6ysu,PDB_tRNA_B_1778, --
Neurospora crassa, 6ywe,74,34,40, Yes,1, tRNA,1, (([)()(])), (((([)()(])))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6ywe, PDB_tRNA_E_1780, --
Neurospora crassa, 6ywx,61,23,38, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6ywx, PDB_tRNA_E_1781, --
Neurospora crassa, 6ywy,73,29,44, Yes,1, tRNA,2, (([[)()](])), (([[)()](])), (([[)](])), Yes, PDB, https://www.rcsb.org/structure/6ywy, PDB_tRNA_E_1782, --
Homo sapiens, 6z6l,75,35,40, Yes,1, tRNA,1, (([)()(])), ((([))()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6z6l,PDB_tRNA_E_1783, --
Homo sapiens, 6z6m,85,33,52, Yes,1, tRNA,1, (([)()()(])), ((([))()()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6z6m,PDB_tRNA_E_1784, --
Homo sapiens, 6z6n,75,37,38, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6z6n,PDB_tRNA_E_1785, --
Euglena gracilis, 6zj3,76,46,30, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/6zj3, PDB_tRNA_E_1786, --
Euglena gracilis, 6zj3,76,46,30, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/6zj3, PDB_tRNA_E_1787, --
Euglena gracilis, 6zj3,76,46,30, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/6zj3, PDB_tRNA_E_1788, --
Euglena gracilis, 6zj3,76,46,30, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/6zj3, PDB_tRNA_E_1789, --
Homo sapiens, 6zm5,72,36,36, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zm5,PDB_tRNA_E_1791, --
Homo sapiens, 6zm5,72,36,36, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zm5,PDB_tRNA_E_1792, --
Homo sapiens, 6zm5,72,36,36, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zm5,PDB_tRNA_E_1793, --
Homo sapiens, 6zm6,72,36,36, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zm6,PDB_tRNA_E_1794, --
Homo sapiens, 6zm6,72,36,36, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zm6,PDB_tRNA_E_1795, --
Homo sapiens, 6zm6,72,36,36, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zm6,PDB_tRNA_E_1796, --
Homo sapiens, 6zm7,75,35,40, Yes,1, tRNA,1, (([)()(])), ((([))(())(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6zm7,PDB_tRNA_E_1790, --
Homo sapiens, 6zme,75,35,40, Yes,1, tRNA,1, (([)()(])), ((([))(())(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6zme,PDB_tRNA_E_1798, --
Homo sapiens, 6zmi,75,35,40, Yes,1, tRNA,1, (([)()(])), ((([))()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6zmi,PDB_tRNA_E_1797, --
Homo sapiens, 6zmo,87,39,48, No,0, tRNA,0, (()()()()), (()()()()), --, Yes, PDB, https://www.rcsb.org/structure/6zmo,PDB_tRNA_E_1799, --
Homo sapiens, 6zmo,87,39,48, No,0, tRNA,0, (()()()()), (()()()()), --, Yes, PDB, https://www.rcsb.org/structure/6zmo,PDB_tRNA_E_1800, --
Homo sapiens, 6zmw,75,35,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/6zmw,PDB_tRNA_E_1801, --
Homo sapiens, 6zp4,75,33,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6zp4,PDB_tRNA_E_1802, --
Homo sapiens, 6zs9,59,27,32, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zs9,PDB_tRNA_E_1806, --
Homo sapiens, 6zsa,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsa,PDB_tRNA_E_1803, --
Homo sapiens, 6zsa,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsa,PDB_tRNA_E_1804, --
Homo sapiens, 6zsa,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsa,PDB_tRNA_E_1805, --
Homo sapiens, 6zsb,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsb,PDB_tRNA_E_1807, --
Homo sapiens, 6zsb,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsb,PDB_tRNA_E_1808, --
Homo sapiens, 6zsc,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsc,PDB_tRNA_E_1816, --
Homo sapiens, 6zsc,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsc,PDB_tRNA_E_1817, --
Homo sapiens, 6zsd,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsd,PDB_tRNA_E_1818, --
Homo sapiens, 6zsd,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsd,PDB_tRNA_E_1819, --
Homo sapiens, 6zsd,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsd,PDB_tRNA_E_1820, --
Homo sapiens, 6zse,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zse,PDB_tRNA_E_1813, --
Homo sapiens, 6zse,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zse,PDB_tRNA_E_1814, --
Homo sapiens, 6zse,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zse,PDB_tRNA_E_1815, --
Homo sapiens, 6zsg,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsg,PDB_tRNA_E_1809, --
Homo sapiens, 6zsg,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsg,PDB_tRNA_E_1810, --
Homo sapiens, 6zsg,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsg,PDB_tRNA_E_1811, --
Homo sapiens, 6zsg,59,25,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/6zsg,PDB_tRNA_E_1812, --
Escherichia coli, 6ztj,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6ztj,PDB_tRNA_B_1821, --
Escherichia coli, 6ztl,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6ztl,PDB_tRNA_B_1822, --
Escherichia coli, 6ztm,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6ztm,PDB_tRNA_B_1823, --
Escherichia coli, 6ztp,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6ztp,PDB_tRNA_B_1824, --
Escherichia coli, 6zu1,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6zu1,PDB_tRNA_B_1825, --
Saccharomyces cerevisiae , 6zu9,75,31,44, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6zu9,PDB_tRNA_E_1826, --
Homo sapiens, 6zvh,75,35,40, Yes,1, tRNA,1, (([)()(])), ((([))()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/6zvh,PDB_tRNA_E_1827, --
Saccharomyces cerevisiae, 6zvi,76,38,38, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/6zvi,PDB_tRNA_E_1828, --
Saccharomyces cerevisiae, 6zvi,76,38,38, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/6zvi,PDB_tRNA_E_1829, --
Homo sapiens, 7a09,75,33,42, Yes,1, tRNA,1, (([)()(])), ((([)()(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/7a09,PDB_tRNA_E_1830, --
Homo sapiens, 7a5f,56,22,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/7a5f,PDB_tRNA_E_1831, --
Homo sapiens, 7a5f,56,22,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/7a5f,PDB_tRNA_E_1832, --
Homo sapiens, 7a5g,56,22,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/7a5g,PDB_tRNA_E_1833, --
Homo sapiens, 7a5g,56,22,34, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/7a5g,PDB_tRNA_E_1834, --
